timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,actual_target,forecast,y_predict,y_actual,signal_correct,pnl,return_pct,duration,tp_sl_status
2024-06-13 09:00:00,1.3729233333333333,1.3746351666666667,1.375091888888889,1.3722848666666665,1.3704788,1.3726509714054074,1.373785840428337,1.3741682468801308,1.3734752095895533,1.372305639800054,-0.0003782781071544,-0.0002056556838413,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 10:00:00,1.3728926666666663,1.3746023333333333,1.375114111111111,1.3723288,1.3705364,1.3726637751666757,1.3737894308021477,1.3741679419081825,1.3734830888608656,1.372333430332892,-0.0004220852466652,-0.0002070098734832,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 11:00:00,1.37285,1.3745661666666666,1.3751225555555555,1.3723732000000002,1.37059465,1.372673265398821,1.373786755919529,1.374164562812248,1.3734839016182896,1.372352182417535,0.0004805067161732,-0.000208148871438,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 12:00:00,1.3728249999999995,1.3745426666666667,1.3751256666666667,1.372422,1.3706617,1.372684830755394,1.3737902461907916,1.3741647730729505,1.3734933987122817,1.3723852532107697,0.0004147837666732,-0.0002089655403262,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 13:00:00,1.372812,1.3745221666666667,1.3751238888888888,1.372472,1.3707289,1.3726968934596002,1.3737977939314114,1.3741674970476845,1.3735105588001602,1.3724279690708965,0.0002836817527169,-0.0002094219044201,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 14:00:00,1.3728300000000002,1.374508,1.375131,1.3725244666666667,1.3707932000000005,1.3727128649857083,1.3738065973353466,1.374172783281936,1.3735335789490897,1.3724749571962709,-0.0013016572496491,-0.0002100795684457,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 15:00:00,1.3727676666666668,1.3744588333333332,1.375112888888889,1.3725640666666663,1.37084575,1.3727219087002764,1.3738008313468808,1.3741671102890538,1.3735319182812622,1.372487603371646,0.0007208492915289,-0.0002103978790569,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 16:00:00,1.3727616666666669,1.374424833333333,1.375111888888889,1.3726072,1.3709038,1.372729857324663,1.3738064519828137,1.374167983788428,1.3735415597919023,1.3725162618427733,0.0008294709576024,-0.0002108959086695,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 17:00:00,1.3727783333333332,1.3744038333333333,1.3751087777777775,1.372662066666667,1.370963,1.372746686281454,1.3738189285714677,1.3741741796358695,1.3735692367439178,1.372562619064802,-0.0004798220296472,-0.0002112159502691,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 18:00:00,1.372783,1.374374,1.3750903333333335,1.372708066666667,1.3710149,1.37275646304762,1.3738280402534715,1.3741790489207155,1.373584690318859,1.3725939902291306,0.0002109321016838,-0.0002111257643464,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 19:00:00,1.3727966666666669,1.3743505,1.3750787777777778,1.3727522,1.37106245,1.3727699121134993,1.3738381122963692,1.3741847888087169,1.3736028780989098,1.372626533448979,-0.0002545195398286,-0.0002111925436696,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 20:00:00,1.3728139999999998,1.37433,1.375067,1.3727973333333334,1.37110895,1.3727822099718645,1.3738449523449094,1.3741884263271102,1.3736170342411511,1.3726536242467904,-0.0004582518057302,-0.0002113840968496,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 21:00:00,1.372983,1.3742968333333332,1.3750426666666666,1.372839666666667,1.371148,1.3728540759814205,1.3738479069127094,1.374188189246248,1.3736231622377566,1.372670038760341,-0.0002328695348431,-0.0002116407499267,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 22:00:00,1.3731566666666666,1.3742565,1.375016888888889,1.3728858666666666,1.3711888,1.3729081473032636,1.3738478220412058,1.3741851880373368,1.373625802073822,1.3726832584629625,0.0002474815116753,-0.0002117982923592,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-13 23:00:00,1.3733296666666666,1.3742133333333335,1.3749917777777776,1.3729126,1.3712407,1.3729776212046243,1.373851592639494,1.3741851440541035,1.373630483463233,1.3727042301216932,-0.0003129138831884,-0.0002116728809831,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 00:00:00,1.3734803333333334,1.3741516666666669,1.3749547777777775,1.3729256666666667,1.3712975,1.373011804761503,1.373850006273086,1.3741803194762066,1.3736312122445975,1.3727202986721352,0.0004367606915376,-0.0002106850049159,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 01:00:00,1.373677,1.3741065,1.3749292222222222,1.3729512666666666,1.37135445,1.3731000270132592,1.373855896264039,1.374181773992562,1.3736372058837452,1.3727453966731171,4.36570014916704e-05,-0.0002106143399782,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 02:00:00,1.373835,1.374046,1.3749092222222223,1.3729806,1.3714115,1.3731689081634877,1.373864551508355,1.3741834877230663,1.3736442364429005,1.3727710711331056,0.0003492407651282,-0.000210575401382,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 03:00:00,1.3739436666666665,1.3740061666666668,1.3748888888888888,1.3730168,1.3714722,1.3732300258232726,1.3738757790679474,1.3741888398370077,1.3736573599069422,1.372805724721163,-0.0008509771690825,-0.000210556207289,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 04:00:00,1.373981,1.373929,1.3748585555555557,1.3730491333333332,1.37151935,1.373235589658694,1.373872636878331,1.3741843824059905,1.3736579656467136,1.3728175851330375,-5.823603063226379e-05,-0.0002100176528789,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 05:00:00,1.3740283333333332,1.3738675,1.3748127777777777,1.3730804,1.37156225,1.3732413010997275,1.373868828592926,1.3741771123299007,1.3736577958359812,1.3728274852027105,0.0004003960280714,-0.0002090266840072,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 06:00:00,1.374110333333333,1.373826166666667,1.3747722222222225,1.373113,1.37161,1.373265065035157,1.3738725249915498,1.374177266309829,1.3736629633056077,1.3728454324209087,8.73241691468074e-05,-0.0002082584176023,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 07:00:00,1.374185,1.3737959999999998,1.374734777777778,1.3731468666666669,1.37166305,1.37328891893199,1.373876566542069,1.374178755005398,1.3736694128011906,1.3728667869112672,0.0001819094672963,-0.0002076252428374,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 08:00:00,1.3742653333333334,1.3737738333333334,1.3747104444444445,1.373181,1.3717227,1.3733201121525016,1.373881825753528,1.374181967174618,1.373678336543572,1.372894618169763,-2.1825165871236507e-05,-0.0002074007187362,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 09:00:00,1.3743223333333332,1.3737615,1.3746838888888888,1.3732178666666666,1.3717815999999998,1.3733414050761124,1.3738857342032889,1.3741850664923272,1.3736873951080009,1.3729211850363514,0.0004074119880976,-0.0002071531766557,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 10:00:00,1.3743586666666667,1.3737561666666664,1.3746573333333334,1.373264933333333,1.3718431999999998,1.3733624909978972,1.3738916565903927,1.3741931251472626,1.373705640047748,1.3729578534530325,0.0005090575889579,-0.0002069441820388,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 11:00:00,1.3744230000000002,1.3737573333333335,1.3746372222222225,1.3733254,1.37190775,1.3734112570641095,1.373899858203971,1.3742051715178152,1.3737401168896892,1.3730078074136562,0.0001381024720341,-0.0002071328490937,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 12:00:00,1.3744900000000002,1.3737648333333332,1.3746418888888887,1.373383,1.37197465,1.3734649012341165,1.3739107371991623,1.374213844321869,1.373775610580939,1.373062257777378,-2.1802642480195367e-05,-0.000207999625287,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 13:00:00,1.3745466666666666,1.3737718333333333,1.374636888888889,1.3734375333333335,1.3720363,1.3735090654449078,1.3739212476947944,1.3742224465750448,1.3738084481321753,1.373111335425869,-0.0002252988844071,-0.0002085130959826,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 14:00:00,1.3745836666666666,1.3737746666666666,1.3746336666666668,1.3734893333333331,1.37209685,1.3735345432442296,1.373929064850032,1.3742290621667312,1.3738347462963925,1.3731534571013206,0.0006687796225757,-0.0002090181187721,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 15:00:00,1.374647333333333,1.3737853333333334,1.374639222222222,1.3735466,1.37216085,1.3735919304358313,1.373944013378468,1.3742407974895434,1.373877380616394,1.373213108285648,0.0002324635322832,-0.0002098037176644,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit
2024-06-14 16:00:00,1.3747390000000002,1.3738158333333332,1.374647888888889,1.3736071333333333,1.3722258500000002,1.3736883924616892,1.3739711070095029,1.3742554460253071,1.3739268981076218,1.3732782324771131,-0.0009223752251465,-0.0002109927809172,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 17:00:00,1.3748076666666669,1.3738288333333335,1.3746466666666666,1.3736534666666664,1.37227945,1.3737266424978776,1.373980968394483,1.3742613282517746,1.3739484639790271,1.373312416968192,-0.0012867018995209,-0.0002116845895093,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 18:00:00,1.3747953333333336,1.3738101666666669,1.3746268888888888,1.3736835333333333,1.37232395,1.3737273213683006,1.373980010253873,1.3742582030019774,1.3739474704889447,1.3733188915094707,-0.0005386362312932,-0.0002117445794246,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 19:00:00,1.3747393333333335,1.3737756666666665,1.3745945555555557,1.3737127333333332,1.37235455,1.373717924722173,1.3739716980220693,1.374246714280232,1.3739398603803252,1.3733168451148825,0.0007137134950112,-0.0002114378139461,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 20:00:00,1.374703,1.3737665,1.374573,1.3737482,1.3723850000000002,1.373721606444867,1.373972276717379,1.3742454391151302,1.3739412860137143,1.3733239577524683,-8.00535631113597e-05,-0.0002115427331647,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 21:00:00,1.3747226666666668,1.373745166666667,1.3745467777777778,1.3737788,1.37240845,1.3737234517790815,1.3739722603622122,1.374243080647473,1.3739415509526538,1.3733291252293816,-0.0005167507296374,-0.0002112527078953,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 22:00:00,1.3746856666666667,1.3737236666666668,1.3745117777777778,1.3737999333333335,1.37242865,1.3737182439351714,1.3739671252629406,1.374232961826397,1.3739364751112553,1.3733286156513471,-0.0002111763249492,-0.0002106537960879,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-14 23:00:00,1.374601,1.3736896666666667,1.3744695555555555,1.3738296,1.3724538000000002,1.3736979363981008,1.3739577606544118,1.3742179187595378,1.3739276518225485,1.3733256248889814,2.9133921352952896e-05,-0.0002099754475744,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 00:00:00,1.3745396666666667,1.3736613333333332,1.374429222222222,1.3738446,1.37247975,1.373684415015857,1.3739497914485572,1.3742040334061791,1.373921687998134,1.3733229421342403,0.0001529486311095,-0.000209110292378,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 01:00:00,1.3744756666666664,1.3736361666666663,1.3743922222222222,1.3738756,1.37250485,1.3736747955236284,1.3739440705632902,1.3741934727373883,1.37391486734653,1.3733220835098876,0.0002184646305765,-0.0002086700708131,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 02:00:00,1.3744333333333334,1.3736236666666666,1.3743644444444445,1.3739097999999998,1.372532,1.373672668556304,1.373941588898236,1.3741875235675889,1.3739107547556315,1.373323812607922,5.096394664794168e-05,-0.0002086053633986,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 03:00:00,1.3744143333333334,1.3736986666666666,1.3743359999999998,1.373954,1.37255675,1.3736720119697707,1.3739339203287857,1.374182161540815,1.3739065974891354,1.3733260179975022,0.0002184057833851,-0.0002089671997276,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 04:00:00,1.374416,1.3737863333333336,1.3743096666666668,1.374001933333333,1.3725841500000002,1.3736729811195842,1.3739327646597652,1.3741796680172995,1.3739063664401971,1.37333098463973,0.0002693083143483,-0.000209409187144,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 05:00:00,1.374418666666667,1.3738741666666667,1.3742817777777778,1.3740502666666667,1.3726170000000002,1.3736756928488925,1.3739413916759609,1.374180379504441,1.373911323234133,1.3733402349213029,1.4553286859841918e-05,-0.0002097211036498,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 06:00:00,1.3744363333333331,1.3739583333333334,1.3742465555555556,1.3741013333333332,1.3726488,1.373680379932354,1.373949943793635,1.374181423733293,1.3739167836897288,1.3733493938833268,-5.821230025893076e-05,-0.0002098340585766,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 07:00:00,1.3744313333333331,1.3740541666666666,1.3742147777777778,1.3741509333333333,1.3726818,1.3736830324992757,1.3739575491350675,1.3741816053963545,1.3739208687539788,1.3733579150804427,0.0001819240285256,-0.0002101108779409,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 08:00:00,1.3744326666666669,1.374133833333333,1.374174888888889,1.374201933333333,1.37271705,1.3736864077231823,1.3739699615972605,1.3741847534975142,1.3739286824438537,1.3733693882048077,-0.0001600640256101,-0.0002100358333597,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 09:00:00,1.374410666666667,1.374177166666667,1.374141,1.3742512,1.372749,1.3736913323764035,1.3739736363890322,1.3741852254189464,1.3739329824434277,1.3733778246896842,0.000116428836512,-0.0002101377024465,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 10:00:00,1.374433,1.374207,1.374097,1.374302,1.37278295,1.373698080348144,1.3739780556927053,1.3741878995936283,1.3739396854757338,1.3733881898135425,-0.0001600710133223,-0.0002098195294164,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 11:00:00,1.3744506666666667,1.3742395,1.374061888888889,1.3743511333333334,1.3728153500000002,1.373701980857439,1.373980241276073,1.3741877026336773,1.3739429536710297,1.373395926773228,-5.0939840048891405e-05,-0.000209788474095,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 12:00:00,1.374447666666667,1.374279,1.3740333333333332,1.374399266666667,1.37284815,1.3737038859444977,1.373981868931042,1.37418686420392,1.373945141035262,1.37340295860163,-7.277490721047107e-06,-0.000210001236792,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 13:00:00,1.3744403333333333,1.3743126666666667,1.374010777777778,1.3744479333333333,1.37288415,1.3737061182250383,1.3739831638592923,1.3741860603945188,1.3739471808046448,1.3734103349831277,0.0004584852520577,-0.0002104155268325,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 14:00:00,1.374445666666667,1.3743554999999998,1.373997777777778,1.3745024,1.3729233000000003,1.373711465966193,1.3739938673555854,1.3741894522771172,1.3739592227320043,1.373425272745231,0.0001018389199254,-0.0002110702642305,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 15:00:00,1.3744566666666669,1.3743895000000002,1.3739932222222222,1.3745549333333331,1.3729612,1.373719018081479,1.374004317868582,1.3741927279842128,1.3739728270933629,1.373441253689344,-0.0002982121816039,-0.0002118985625086,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 16:00:00,1.3744353333333337,1.374397,1.3739825555555556,1.3746051333333331,1.37299695,1.3737259050836963,1.374006811967744,1.374194254688128,1.373979705463069,1.3734519715882978,0.0012950634799375,-0.0002126100300026,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 17:00:00,1.37445,1.3744365,1.3739882222222222,1.3746643333333333,1.3730409,1.3737440068782107,1.374036489646546,1.3742045056013354,1.3740171262081635,1.3734863454268853,-0.0007338889575143,-0.0002135079010065,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 18:00:00,1.3744246666666666,1.3744573333333332,1.3739847777777778,1.3747101333333334,1.3730775,1.3737581311152385,1.3740462017022563,1.3742092521123972,1.37403285841067,1.373504821745135,-0.0008362298395893,-0.0002142806832475,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 19:00:00,1.374362,1.3744543333333332,1.3739685555555556,1.3747488,1.37311145,1.3737643047332753,1.3740463122660496,1.3742083104393097,1.374033276233822,1.3735105035255648,-0.0007204873114179,-0.0002147583246755,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 20:00:00,1.3742766666666666,1.3744301666666667,1.373942,1.374778133333333,1.3731371,1.3737459642363468,1.3740379204533564,1.3741985546708302,1.3740245239643434,1.3735069031896556,-0.0006263291286743,-0.0002146375667547,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 21:00:00,1.374132,1.3743896666666666,1.373900888888889,1.374811,1.3731555999999998,1.3736628819826486,1.3740153482122195,1.374175375904321,1.3740065470830134,1.3734978459111895,2.186238358281578e-05,-0.0002136366458669,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 22:00:00,1.3739776666666663,1.3743583333333331,1.3738697777777775,1.3748118,1.3731767499999998,1.3735759454704646,1.3739972003755512,1.374156825743558,1.3739990277700378,1.3734884530961031,-7.287301876479635e-05,-0.0002123140533319,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-17 23:00:00,1.373862333333333,1.374335,1.37384,1.3748075333333332,1.37319845,1.3735111782030744,1.373981425353337,1.374138024646674,1.373990119512618,1.3734782383417072,2.1863498888663457e-05,-0.000211139283288,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 00:00:00,1.3738069999999998,1.3743011666666665,1.373809111111111,1.3747958666666666,1.3732247999999998,1.37348283609949,1.3739612508506287,1.3741191956722874,1.373979081229954,1.37346713806418,-0.0001457534725765,-0.0002101040298265,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 01:00:00,1.3737696666666668,1.3742545,1.373773666666667,1.3747761333333333,1.37323385,1.373460482004055,1.373931656882332,1.374096492996027,1.373963699414087,1.3734589101828534,-0.0004227466872694,-0.0002086657392233,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 02:00:00,1.3736803333333332,1.3741916666666667,1.373737777777778,1.3747552666666667,1.3732318999999995,1.3733723430692415,1.3738808208536957,1.374067624461287,1.3739433940227312,1.3734497607117242,0.0003427154732389,-0.0002065994900058,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 03:00:00,1.3736103333333332,1.3741665,1.3737002222222223,1.3747343333333333,1.3732387,1.373327590015691,1.373861945795673,1.374043210050695,1.3739269419656963,1.3734415586055349,0.000830982527499,-0.0002049081994419,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 04:00:00,1.3736020000000002,1.3741438333333331,1.373683111111111,1.3747246666666666,1.3732537,1.37332571061824,1.37385449550174,1.3740360955045134,1.3739216774381169,1.3734387236778731,0.000451562625181,-0.0002042989297941,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 05:00:00,1.373624,1.3741124999999998,1.3736677777777777,1.3747102666666666,1.37327455,1.3733285390562842,1.3738520036923068,1.3740334304454749,1.373919742971583,1.373440187568143,0.0001019197309319,-0.0002035535636917,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 06:00:00,1.3736493333333333,1.3740945000000002,1.3736573333333333,1.374692,1.3732990500000002,1.373333038119055,1.3738513625063375,1.3740319173893938,1.3739186317205558,1.3734429557925132,0.0001892602109523,-0.0002029303565899,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 07:00:00,1.3736763333333333,1.374076,1.3736495555555557,1.374677666666667,1.3733244499999997,1.373340460226768,1.3738527811949164,1.3740319072081568,1.3739193715238855,1.3734479856663613,-0.0004512274113372,-0.0002024384839352,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 08:00:00,1.3736726666666663,1.374053,1.37364,1.3746614,1.3733449999999998,1.3733407974645595,1.3738488019689272,1.3740284326100527,1.3739158011507604,1.3734476971437608,1.4562293852549146e-05,-0.0002019266402191,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
2024-06-18 09:00:00,1.3736673333333331,1.3740408333333334,1.3736882222222222,1.3746419333333333,1.373366,1.3733412598424628,1.3738460610132668,1.3740195251646927,1.373912069372743,1.3734475611577206,0.0008154765805319,-0.0002031479132588,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit
