timestamp,X_sma_30,X_sma_60,X_kama_30,X_kama_60,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct,pnl,return_pct,duration,tp_sl_status,Category
2024-06-14 00:00:00,1.3734803333333334,1.3741516666666669,1.373011804761503,1.373850006273086,2.6539102667986947e-05,7.153379925494437e-06,0.0004367606915376,-6.837342573407105e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 01:00:00,1.373677,1.3741065,1.3731000270132592,1.373855896264039,2.697066463991557e-05,7.241489181108134e-06,4.36570014916704e-05,-6.769472410234672e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 02:00:00,1.373835,1.374046,1.3731689081634877,1.373864551508355,2.736997713460313e-05,7.324324828299666e-06,0.0003492407651282,-6.691455498602734e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 03:00:00,1.3739436666666665,1.3740061666666668,1.3732300258232726,1.3738757790679474,2.7791969845440284e-05,7.39490125688345e-06,-0.0008509771690825,-6.679325577995707e-05,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 04:00:00,1.373981,1.373929,1.373235589658694,1.373872636878331,2.815663315304337e-05,7.45911820172869e-06,-5.823603063226379e-05,-6.617792705849361e-05,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 05:00:00,1.3740283333333332,1.3738675,1.3732413010997275,1.373868828592926,2.853964536762724e-05,7.518273729933928e-06,0.0004003960280714,-6.570989590719449e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 06:00:00,1.374110333333333,1.373826166666667,1.373265065035157,1.3738725249915498,2.89502735360782e-05,7.580336446103412e-06,8.73241691468074e-05,-6.541899645495882e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 07:00:00,1.374185,1.3737959999999998,1.37328891893199,1.373876566542069,2.9350895197239096e-05,7.641121028375715e-06,0.0001819094672963,-6.531470602789671e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 08:00:00,1.3742653333333334,1.3737738333333334,1.3733201121525016,1.373881825753528,2.978453666052652e-05,7.702583016803158e-06,-2.1825165871236507e-05,-6.539283259797068e-05,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 09:00:00,1.3743223333333332,1.3737615,1.3733414050761124,1.3738857342032889,3.023043516281822e-05,7.759734136564196e-06,0.0004074119880976,-6.572383270354489e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 10:00:00,1.3743586666666667,1.3737561666666664,1.3733624909978972,1.3738916565903927,3.068666682099104e-05,7.821006920658132e-06,0.0005090575889579,-6.633516458140892e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 11:00:00,1.3744230000000002,1.3737573333333335,1.3734112570641095,1.373899858203971,3.117571509039736e-05,7.892515867746732e-06,0.0001381024720341,-6.71096202332007e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 12:00:00,1.3744900000000002,1.3737648333333332,1.3734649012341165,1.3739107371991623,3.167710913407481e-05,7.96580079565935e-06,-2.1802642480195367e-05,-6.800920845774268e-05,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 13:00:00,1.3745466666666666,1.3737718333333333,1.3735090654449078,1.3739212476947944,3.211567090282424e-05,8.041673659331951e-06,-0.0002252988844071,-6.878308030731655e-05,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 14:00:00,1.3745836666666666,1.3737746666666666,1.3735345432442296,1.373929064850032,3.253803270089121e-05,8.109026862819115e-06,0.0006687796225757,-6.946812881045484e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 15:00:00,1.374647333333333,1.3737853333333334,1.3735919304358313,1.373944013378468,3.301266213474743e-05,8.195750281138548e-06,0.0002324635322832,-7.041506556421838e-05,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 16:00:00,1.3747390000000002,1.3738158333333332,1.3736883924616892,1.3739711070095029,3.346432714243788e-05,8.285632463271745e-06,-0.0009223752251465,-7.170739524424138e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 17:00:00,1.3748076666666669,1.3738288333333335,1.3737266424978776,1.373980968394483,3.3837440875344534e-05,8.35286751451826e-06,-0.0012867018995209,-7.228134637312222e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 18:00:00,1.3747953333333336,1.3738101666666669,1.3737273213683006,1.373980010253873,3.413096294468819e-05,8.400852271433212e-06,-0.0005386362312932,-7.266108160183347e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 19:00:00,1.3747393333333335,1.3737756666666665,1.373717924722173,1.3739716980220693,3.4301461945441855e-05,8.436800611100246e-06,0.0007137134950112,-7.290736521851645e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-14 20:00:00,1.374703,1.3737665,1.373721606444867,1.373972276717379,3.440483594269484e-05,8.487793025564926e-06,-8.00535631113597e-05,-7.329602987851665e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 21:00:00,1.3747226666666668,1.373745166666667,1.3737234517790815,1.3739722603622122,3.4485992690297564e-05,8.493806893913768e-06,-0.0005167507296374,-7.302045586491998e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 22:00:00,1.3746856666666667,1.3737236666666668,1.3737182439351714,1.3739671252629406,3.448560559881492e-05,8.512231730106718e-06,-0.0002111763249492,-7.30077483886756e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 23:00:00,1.374601,1.3736896666666667,1.3736979363981008,1.3739577606544118,3.443598716042479e-05,8.565619982531253e-06,2.9133921352952896e-05,-7.298982296395131e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 00:00:00,1.3745396666666667,1.3736613333333332,1.373684415015857,1.3739497914485572,3.444789568852662e-05,8.624754291558542e-06,0.0001529486311095,-7.301490986995431e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 01:00:00,1.3744756666666664,1.3736361666666663,1.3736747955236284,1.3739440705632902,3.4479836521378906e-05,8.688136293975242e-06,0.0002184646305765,-7.317441750872592e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 02:00:00,1.3744333333333334,1.3736236666666666,1.373672668556304,1.373941588898236,3.4513229268767186e-05,8.751589348478146e-06,5.096394664794168e-05,-7.338067652581202e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 03:00:00,1.3744143333333334,1.3736986666666666,1.3736720119697707,1.3739339203287857,3.455728182060368e-05,8.814174988752711e-06,0.0002184057833851,-7.451200105852089e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 04:00:00,1.374416,1.3737863333333336,1.3736729811195842,1.3739327646597652,3.4636109589347754e-05,8.878081522769846e-06,0.0002693083143483,-7.57007127332035e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 05:00:00,1.374418666666667,1.3738741666666667,1.3736756928488925,1.3739413916759609,3.471585300299469e-05,8.952100119791155e-06,1.4553286859841918e-05,-7.689468828295346e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 06:00:00,1.3744363333333331,1.3739583333333334,1.373680379932354,1.373949943793635,3.478064259758616e-05,9.02245455076412e-06,-5.821230025893076e-05,-7.790774417027104e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 07:00:00,1.3744313333333331,1.3740541666666666,1.3736830324992757,1.3739575491350675,3.484342085974768e-05,9.103393010653004e-06,0.0001819240285256,-7.923187438456984e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 08:00:00,1.3744326666666669,1.374133833333333,1.3736864077231823,1.3739699615972605,3.492178566192056e-05,9.181843039813752e-06,-0.0001600640256101,-8.033637475139526e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 09:00:00,1.374410666666667,1.374177166666667,1.3736913323764035,1.3739736363890322,3.498518635690489e-05,9.247597892748306e-06,0.000116428836512,-8.118603243638048e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 10:00:00,1.374433,1.374207,1.373698080348144,1.3739780556927053,3.5041922905797865e-05,9.319169050586878e-06,-0.0001600710133223,-8.14848246335518e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 11:00:00,1.3744506666666667,1.3742395,1.373701980857439,1.373980241276073,3.507898594898922e-05,9.390200566228154e-06,-5.0939840048891405e-05,-8.179402062702125e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 12:00:00,1.374447666666667,1.374279,1.3737038859444977,1.373981868931042,3.5110744167273174e-05,9.462787029533796e-06,-7.277490721047107e-06,-8.2339355219224e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 13:00:00,1.3744403333333333,1.3743126666666667,1.3737061182250383,1.3739831638592923,3.5136271627621786e-05,9.53206796308799e-06,0.0004584852520577,-8.28435720199617e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 14:00:00,1.374445666666667,1.3743554999999998,1.373711465966193,1.3739938673555854,3.515770697818964e-05,9.60021688570238e-06,0.0001018389199254,-8.337659577476338e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 15:00:00,1.3744566666666669,1.3743895000000002,1.373719018081479,1.374004317868582,3.518134141981431e-05,9.674971884576872e-06,-0.0002982121816039,-8.377127488075105e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 16:00:00,1.3744353333333337,1.374397,1.3737259050836963,1.374006811967744,3.519752081420668e-05,9.741756992826618e-06,0.0012950634799375,-8.410048156900495e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 17:00:00,1.37445,1.3744365,1.3737440068782107,1.374036489646546,3.527457387788492e-05,9.826005001282522e-06,-0.0007338889575143,-8.472626714669111e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 18:00:00,1.3744246666666666,1.3744573333333332,1.3737581311152385,1.3740462017022563,3.522556115404348e-05,9.896794586138233e-06,-0.0008362298395893,-8.52067490933531e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 19:00:00,1.374362,1.3744543333333332,1.3737643047332753,1.3740463122660496,3.51204561763581e-05,9.949870177208433e-06,-0.0007204873114179,-8.554526375807629e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 20:00:00,1.3742766666666666,1.3744301666666667,1.3737459642363468,1.3740379204533564,3.495626380861501e-05,9.979804648525292e-06,-0.0006263291286743,-8.548361937921996e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 21:00:00,1.374132,1.3743896666666666,1.3736628819826486,1.3740153482122195,3.474893067589571e-05,9.990070872044787e-06,2.186238358281578e-05,-8.503096052074576e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-17 22:00:00,1.3739776666666663,1.3743583333333331,1.3735759454704646,1.3739972003755512,3.452676332379767e-05,9.999765303034053e-06,-7.287301876479635e-05,-8.471216184400942e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 23:00:00,1.373862333333333,1.374335,1.3735111782030744,1.373981425353337,3.430410214071324e-05,1.0013525296134102e-05,2.1863498888663457e-05,-8.43696036542924e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 00:00:00,1.3738069999999998,1.3743011666666665,1.37348283609949,1.3739612508506287,3.408236817669136e-05,1.0034957950645475e-05,-0.0001457534725765,-8.373043718794578e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-18 01:00:00,1.3737696666666668,1.3742545,1.373460482004055,1.373931656882332,3.3847231331496706e-05,1.0051920914181903e-05,-0.0004227466872694,-8.281261277606602e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-18 02:00:00,1.3736803333333332,1.3741916666666667,1.3733723430692415,1.3738808208536957,3.35904739491366e-05,1.0059791299734887e-05,0.0003427154732389,-8.146373971458604e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 03:00:00,1.3736103333333332,1.3741665,1.373327590015691,1.373861945795673,3.334079995473641e-05,1.008045331234652e-05,0.000830982527499,-8.084843047003696e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 04:00:00,1.3736020000000002,1.3741438333333331,1.37332571061824,1.37385449550174,3.313359413782159e-05,1.0111804967448418e-05,0.000451562625181,-8.022122466829161e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 05:00:00,1.373624,1.3741124999999998,1.3733285390562842,1.3738520036923068,3.2946833437493864e-05,1.0149647440160156e-05,0.0001019197309319,-7.930190683599741e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 06:00:00,1.3736493333333333,1.3740945000000002,1.373333038119055,1.3738513625063375,3.273820399846357e-05,1.0194554451922282e-05,0.0001892602109523,-7.849208630761959e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 07:00:00,1.3736763333333333,1.374076,1.373340460226768,1.3738527811949164,3.251817529457334e-05,1.024386765790219e-05,-0.0004512274113372,-7.76665817733572e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-18 08:00:00,1.3736726666666663,1.374053,1.3733407974645595,1.3738488019689272,3.2257545711503824e-05,1.027756049554168e-05,1.4562293852549146e-05,-7.691802337686817e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 09:00:00,1.3736673333333331,1.3740408333333334,1.3733412598424628,1.3738460610132668,3.2019399583853215e-05,1.0323541808514167e-05,0.0008154765805319,-7.635272164737999e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 10:00:00,1.3736893333333335,1.3740526666666668,1.3733518325667862,1.3738505650306307,3.185604569995107e-05,1.0386445736463312e-05,0.0004583318176858,-7.607378867245105e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 11:00:00,1.37372,1.3740693333333334,1.3733716819229134,1.3738604165485304,3.172614757829153e-05,1.0448878341449072e-05,-0.000349045215899,-7.5932392320649e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-18 12:00:00,1.373734,1.3740851666666667,1.3733806254088532,1.373866477993814,3.154769712731916e-05,1.0514195307723116e-05,3.637157197933227e-05,-7.572765017182422e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 13:00:00,1.3737523333333332,1.3740918333333334,1.37339111709329,1.373871225090943,3.1389262262825776e-05,1.05833463541859e-05,0.0004655391889432,-7.541974905706935e-05,-1,1,0,1,0.003401,4 days 01:00:00,No TP/SL,Unlikely Event(Luck)
2024-06-18 14:00:00,1.3737836666666667,1.3741081666666666,1.3734122461372396,1.3738823514648912,3.1248008600886506e-05,1.0662926947498582e-05,-0.0014686743396418,-7.524849593092725e-05,-1,-1,1,1,0.003401,4 days 01:00:00,No TP/SL,"ML Model, Risk Management and Trade Management are good and PnL is positive"
