timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,X_slope_120,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct,pnl,return_pct,duration,tp_sl_status,Category
2024-06-12 22:00:00,1.373877,1.3752973333333331,1.3743653333333334,1.3718904,1.3699344000000002,1.3726315404761738,1.373980247044525,1.3743195036318592,1.3734706916241894,1.3721238495054295,6.882700187516514e-05,2.1046616872050584e-05,3.785942391853823e-06,-0.0002768468599737,-0.0003097060768937,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-12 23:00:00,1.3737066666666666,1.3752050000000002,1.3744255555555556,1.3719172000000002,1.3699794,1.3726108858083097,1.373931721151747,1.3742863897801083,1.3734600200697016,1.3721250094607147,6.695621223699852e-05,2.111005228950866e-05,3.939407354813966e-06,-0.0003570855985192,-0.0003112175400972,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 00:00:00,1.373542,1.3751031666666669,1.3744794444444444,1.3719414666666667,1.3700182,1.3725682150057736,1.373864216025542,1.374250341409669,1.3734461222829744,1.3721207635265351,6.500729217306208e-05,2.126095108756673e-05,4.079818987551791e-06,0.000247862188623,-0.0003122730899467,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 01:00:00,1.373407,1.375009666666667,1.3745381111111112,1.3719643333333336,1.3700609,1.372549564541623,1.3738150692652564,1.3742172023918762,1.373435408113603,1.3721201752572627,6.315258004030703e-05,2.140513558488672e-05,4.231716624972583e-06,5.830606310186504e-05,-0.0003136226644433,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 02:00:00,1.3732823333333333,1.374933,1.3746003333333332,1.3719892666666669,1.3701055,1.372535954259769,1.37377786343421,1.374183844294248,1.3734248976244516,1.3721205338576572,6.139943746093282e-05,2.156567694709553e-05,4.384571215097459e-06,0.0004882848085121,-0.0003152431165018,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 03:00:00,1.3732006666666667,1.3748646666666666,1.3746652222222222,1.3720234666666666,1.3701547499999998,1.372541758337848,1.37375932918339,1.3741610000953712,1.3734188395251572,1.3721296539452623,5.9719459684675296e-05,2.1748048467458656e-05,4.479482824359652e-06,0.0008595445870545,-0.0003175825228166,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 04:00:00,1.3731536666666666,1.3748066666666667,1.374743888888889,1.372064,1.37020055,1.3725585439093382,1.3737631901929963,1.37415777155114,1.3734253946677448,1.3721526884555846,5.809299256894927e-05,2.197836274456464e-05,4.644534100820876e-06,-0.0001018922852984,-0.0003199496884541,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 05:00:00,1.3730916666666666,1.3747443333333331,1.3748162222222222,1.3721057333333335,1.3702484999999998,1.3725777331545108,1.3737648582262671,1.3741522821043015,1.3734304195877616,1.372174618043471,5.5816792832852174e-05,2.220509288907052e-05,4.783688015082478e-06,8.006638230950713e-05,-0.0003220517828454,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 06:00:00,1.3730396666666669,1.3747178333333332,1.3748786666666666,1.3721495333333331,1.3703022000000002,1.3725953359914609,1.3737666946236615,1.374149339972255,1.3734369133271491,1.3722003084537633,5.379696506704668e-05,2.243009076718128e-05,4.92190828557282e-06,0.0002037890201387,-0.0003241315031751,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 07:00:00,1.372997,1.374682,1.374945111111111,1.3721922666666668,1.3703584999999998,1.3726129880750448,1.3737721193153936,1.3741510622837283,1.3734465175875756,1.372230950864162,5.202746718525931e-05,2.2669038084164463e-05,5.054543733026622e-06,0.0002037474986356,-0.0003264334854814,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 08:00:00,1.3729656666666668,1.3746586666666665,1.3750101111111113,1.3722384666666667,1.37041855,1.372629453128788,1.3737784863437446,1.3741574191648314,1.373460168228587,1.3722675757484304,5.037068546429368e-05,2.2907483854046828e-05,5.186312891533166e-06,8.73025688781226e-05,-0.0003288067271791,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 09:00:00,1.3729233333333333,1.3746351666666667,1.375091888888889,1.3722848666666665,1.3704788,1.3726509714054074,1.373785840428337,1.3741682468801308,1.3734752095895533,1.372305639800054,4.875925411489315e-05,2.3114689670966965e-05,5.327863608276324e-06,-0.0003782781071544,-0.0003317173842065,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 10:00:00,1.3728926666666663,1.3746023333333333,1.375114111111111,1.3723288,1.3705364,1.3726637751666757,1.3737894308021477,1.3741679419081825,1.3734830888608656,1.372333430332892,4.681512605045354e-05,2.33086996556047e-05,5.458026057141565e-06,-0.0004220852466652,-0.0003326041967733,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 11:00:00,1.37285,1.3745661666666666,1.3751225555555555,1.3723732000000002,1.37059465,1.372673265398821,1.373786755919529,1.374164562812248,1.3734839016182896,1.372352182417535,4.494871171613316e-05,2.348648266320067e-05,5.570545403570742e-06,0.0004805067161732,-0.0003333659785758,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 12:00:00,1.3728249999999995,1.3745426666666667,1.3751256666666667,1.372422,1.3706617,1.372684830755394,1.3737902461907916,1.3741647730729505,1.3734933987122817,1.3723852532107697,4.360257656783258e-05,2.3673933955264097e-05,5.699793016559719e-06,0.0004147837666732,-0.0003342217330675,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 13:00:00,1.372812,1.3745221666666667,1.3751238888888888,1.372472,1.3707289,1.3726968934596002,1.3737977939314114,1.3741674970476845,1.3735105588001602,1.3724279690708965,4.220178484617695e-05,2.390561784171372e-05,5.831983665085457e-06,0.0002836817527169,-0.0003347733032698,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 14:00:00,1.3728300000000002,1.374508,1.375131,1.3725244666666667,1.3707932000000005,1.3727128649857083,1.3738065973353466,1.374172783281936,1.3735335789490897,1.3724749571962709,4.093687061603333e-05,2.411793943884784e-05,5.966283531920651e-06,-0.0013016572496491,-0.000335525786506,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 15:00:00,1.3727676666666668,1.3744588333333332,1.375112888888889,1.3725640666666663,1.37084575,1.3727219087002764,1.3738008313468808,1.3741671102890538,1.3735319182812622,1.372487603371646,3.914827418574481e-05,2.4206704269833347e-05,6.079215687776202e-06,0.0007208492915289,-0.000335384065335,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 16:00:00,1.3727616666666669,1.374424833333333,1.375111888888889,1.3726072,1.3709038,1.372729857324663,1.3738064519828137,1.374167983788428,1.3735415597919023,1.3725162618427733,3.803930828530856e-05,2.434832187490396e-05,6.193811137732063e-06,0.0008294709576024,-0.0003359412294383,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 17:00:00,1.3727783333333332,1.3744038333333333,1.3751087777777775,1.372662066666667,1.370963,1.372746686281454,1.3738189285714677,1.3741741796358695,1.3735692367439178,1.372562619064802,3.671202861312264e-05,2.4526299071233265e-05,6.327507383296052e-06,-0.0004798220296472,-0.0003362843996053,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 18:00:00,1.372783,1.374374,1.3750903333333335,1.372708066666667,1.3710149,1.37275646304762,1.3738280402534715,1.3741790489207155,1.373584690318859,1.3725939902291306,3.600465310094898e-05,2.4670159491980823e-05,6.453800868966979e-06,0.0002109321016838,-0.0003363810332616,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 19:00:00,1.3727966666666669,1.3743505,1.3750787777777778,1.3727522,1.37106245,1.3727699121134993,1.3738381122963692,1.3741847888087169,1.3736028780989098,1.372626533448979,3.446853948195967e-05,2.490238350606624e-05,6.590879804924424e-06,-0.0002545195398286,-0.0003361044966666,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 20:00:00,1.3728139999999998,1.37433,1.375067,1.3727973333333334,1.37110895,1.3727822099718645,1.3738449523449094,1.3741884263271102,1.3736170342411511,1.3726536242467904,3.2666539343050014e-05,2.5176134332329617e-05,6.720579772201111e-06,-0.0004582518057302,-0.0003358058848277,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 21:00:00,1.372983,1.3742968333333332,1.3750426666666666,1.372839666666667,1.371148,1.3728540759814205,1.3738479069127094,1.374188189246248,1.3736231622377566,1.372670038760341,2.99589207584528e-05,2.542458660943284e-05,6.841057595904412e-06,-0.0002328695348431,-0.0003347901694663,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-13 22:00:00,1.3731566666666666,1.3742565,1.375016888888889,1.3728858666666666,1.3711888,1.3729081473032636,1.3738478220412058,1.3741851880373368,1.373625802073822,1.3726832584629625,2.6959823598881427e-05,2.5710525029779624e-05,6.955215962986031e-06,0.0002474815116753,-0.0003335727017386,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-13 23:00:00,1.3733296666666666,1.3742133333333335,1.3749917777777776,1.3729126,1.3712407,1.3729776212046243,1.373851592639494,1.3741851440541035,1.373630483463233,1.3727042301216932,2.4181887631141224e-05,2.6104724316293127e-05,7.063268672704855e-06,-0.0003129138831884,-0.0003324783661167,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 00:00:00,1.3734803333333334,1.3741516666666669,1.3749547777777775,1.3729256666666667,1.3712975,1.373011804761503,1.373850006273086,1.3741803194762066,1.3736312122445975,1.3727202986721352,2.101260504208837e-05,2.6539102667986947e-05,7.153379925494437e-06,0.0004367606915376,-0.0003304648497412,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 01:00:00,1.373677,1.3741065,1.3749292222222222,1.3729512666666666,1.37135445,1.3731000270132592,1.373855896264039,1.374181773992562,1.3736372058837452,1.3727453966731171,1.810056253917603e-05,2.697066463991557e-05,7.241489181108134e-06,4.36570014916704e-05,-0.0003295675795854,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 02:00:00,1.373835,1.374046,1.3749092222222223,1.3729806,1.3714115,1.3731689081634877,1.373864551508355,1.3741834877230663,1.3736442364429005,1.3727710711331056,1.5177408153410946e-05,2.736997713460313e-05,7.324324828299666e-06,0.0003492407651282,-0.0003287815287159,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 03:00:00,1.3739436666666665,1.3740061666666668,1.3748888888888888,1.3730168,1.3714722,1.3732300258232726,1.3738757790679474,1.3741888398370077,1.3736573599069422,1.372805724721163,1.2416556705405088e-05,2.7791969845440284e-05,7.39490125688345e-06,-0.0008509771690825,-0.0003283447959832,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 04:00:00,1.373981,1.373929,1.3748585555555557,1.3730491333333332,1.37151935,1.373235589658694,1.373872636878331,1.3741843824059905,1.3736579656467136,1.3728175851330375,9.086915758129628e-06,2.815663315304337e-05,7.45911820172869e-06,-5.823603063226379e-05,-0.0003268086084097,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 05:00:00,1.3740283333333332,1.3738675,1.3748127777777777,1.3730804,1.37156225,1.3732413010997275,1.373868828592926,1.3741771123299007,1.3736577958359812,1.3728274852027105,5.688554760840866e-06,2.853964536762724e-05,7.518273729933928e-06,0.0004003960280714,-0.0003247247311249,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 06:00:00,1.374110333333333,1.373826166666667,1.3747722222222225,1.373113,1.37161,1.373265065035157,1.3738725249915498,1.374177266309829,1.3736629633056077,1.3728454324209087,2.503576637317617e-06,2.89502735360782e-05,7.580336446103412e-06,8.73241691468074e-05,-0.0003230661935211,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 07:00:00,1.374185,1.3737959999999998,1.374734777777778,1.3731468666666669,1.37166305,1.37328891893199,1.373876566542069,1.374178755005398,1.3736694128011906,1.3728667869112672,-7.203972497188726e-07,2.9350895197239096e-05,7.641121028375715e-06,0.0001819094672963,-0.0003216066287449,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 08:00:00,1.3742653333333334,1.3737738333333334,1.3747104444444445,1.373181,1.3717227,1.3733201121525016,1.373881825753528,1.374181967174618,1.373678336543572,1.372894618169763,-3.994131536849159e-06,2.978453666052652e-05,7.702583016803158e-06,-2.1825165871236507e-05,-0.0003206500828248,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 09:00:00,1.3743223333333332,1.3737615,1.3746838888888888,1.3732178666666666,1.3717815999999998,1.3733414050761124,1.3738857342032889,1.3741850664923272,1.3736873951080009,1.3729211850363514,-7.155219112401367e-06,3.023043516281822e-05,7.759734136564196e-06,0.0004074119880976,-0.0003197611656837,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 10:00:00,1.3743586666666667,1.3737561666666664,1.3746573333333334,1.373264933333333,1.3718431999999998,1.3733624909978972,1.3738916565903927,1.3741931251472626,1.373705640047748,1.3729578534530325,-1.016254601010195e-05,3.068666682099104e-05,7.821006920658132e-06,0.0005090575889579,-0.0003191402688863,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 11:00:00,1.3744230000000002,1.3737573333333335,1.3746372222222225,1.3733254,1.37190775,1.3734112570641095,1.373899858203971,1.3742051715178152,1.3737401168896892,1.3730078074136562,-1.2756684491927685e-05,3.117571509039736e-05,7.892515867746732e-06,0.0001381024720341,-0.000319269140419,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 12:00:00,1.3744900000000002,1.3737648333333332,1.3746418888888887,1.373383,1.37197465,1.3734649012341165,1.3739107371991623,1.374213844321869,1.373775610580939,1.373062257777378,-1.4910757691433053e-05,3.167710913407481e-05,7.96580079565935e-06,-2.1802642480195367e-05,-0.0003203288941548,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 13:00:00,1.3745466666666666,1.3737718333333333,1.374636888888889,1.3734375333333335,1.3720363,1.3735090654449078,1.3739212476947944,1.3742224465750448,1.3738084481321753,1.373111335425869,-1.716383082157623e-05,3.211567090282424e-05,8.041673659331951e-06,-0.0002252988844071,-0.0003208278419392,-1,-1,1,-1,-0.005674,1 days 23:00:00,SL Hit,ML model is good but Risk Management and Trade Management are bad
2024-06-14 14:00:00,1.3745836666666666,1.3737746666666666,1.3746336666666668,1.3734893333333331,1.37209685,1.3735345432442296,1.373929064850032,1.3742290621667312,1.3738347462963925,1.3731534571013206,-1.942607125487384e-05,3.253803270089121e-05,8.109026862819115e-06,0.0006687796225757,-0.0003212836413146,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 15:00:00,1.374647333333333,1.3737853333333334,1.374639222222222,1.3735466,1.37216085,1.3735919304358313,1.373944013378468,1.3742407974895434,1.373877380616394,1.373213108285648,-2.194051670248253e-05,3.301266213474743e-05,8.195750281138548e-06,0.0002324635322832,-0.00032198876265,-1,1,0,-1,-0.005674,1 days 23:00:00,SL Hit,ML model failed
2024-06-14 16:00:00,1.3747390000000002,1.3738158333333332,1.374647888888889,1.3736071333333333,1.3722258500000002,1.3736883924616892,1.3739711070095029,1.3742554460253071,1.3739268981076218,1.3732782324771131,-2.2353496770572504e-05,3.346432714243788e-05,8.285632463271745e-06,-0.0009223752251465,-0.0003242827750345,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 17:00:00,1.3748076666666669,1.3738288333333335,1.3746466666666666,1.3736534666666664,1.37227945,1.3737266424978776,1.373980968394483,1.3742613282517746,1.3739484639790271,1.373312416968192,-2.3046947704683043e-05,3.3837440875344534e-05,8.35286751451826e-06,-0.0012867018995209,-0.0003255514155364,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 18:00:00,1.3747953333333336,1.3738101666666669,1.3746268888888888,1.3736835333333333,1.37232395,1.3737273213683006,1.373980010253873,1.3742582030019774,1.3739474704889447,1.3733188915094707,-2.401239669415022e-05,3.413096294468819e-05,8.400852271433212e-06,-0.0005386362312932,-0.0003258393095986,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 19:00:00,1.3747393333333335,1.3737756666666665,1.3745945555555557,1.3737127333333332,1.37235455,1.373717924722173,1.3739716980220693,1.374246714280232,1.3739398603803252,1.3733168451148825,-2.485863601637776e-05,3.4301461945441855e-05,8.436800611100246e-06,0.0007137134950112,-0.0003256036800768,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-14 20:00:00,1.374703,1.3737665,1.374573,1.3737482,1.3723850000000002,1.373721606444867,1.373972276717379,1.3742454391151302,1.3739412860137143,1.3733239577524683,-2.545940690319292e-05,3.440483594269484e-05,8.487793025564926e-06,-8.00535631113597e-05,-0.0003258317044013,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 21:00:00,1.3747226666666668,1.373745166666667,1.3745467777777778,1.3737788,1.37240845,1.3737234517790815,1.3739722603622122,1.374243080647473,1.3739415509526538,1.3733291252293816,-2.590082644625648e-05,3.4485992690297564e-05,8.493806893913768e-06,-0.0005167507296374,-0.0003258059958261,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 22:00:00,1.3746856666666667,1.3737236666666668,1.3745117777777778,1.3737999333333335,1.37242865,1.3737182439351714,1.3739671252629406,1.374232961826397,1.3739364751112553,1.3733286156513471,-2.6859504132182897e-05,3.448560559881492e-05,8.512231730106718e-06,-0.0002111763249492,-0.0003250028249598,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-14 23:00:00,1.374601,1.3736896666666667,1.3744695555555555,1.3738296,1.3724538000000002,1.3736979363981008,1.3739577606544118,1.3742179187595378,1.3739276518225485,1.3733256248889814,-2.7370859087407824e-05,3.443598716042479e-05,8.565619982531253e-06,2.9133921352952896e-05,-0.000324279251841,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 00:00:00,1.3745396666666667,1.3736613333333332,1.374429222222222,1.3738446,1.37247975,1.373684415015857,1.3739497914485572,1.3742040334061791,1.373921687998134,1.3733229421342403,-2.754357941517896e-05,3.444789568852662e-05,8.624754291558542e-06,0.0001529486311095,-0.0003235221297098,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 01:00:00,1.3744756666666664,1.3736361666666663,1.3743922222222222,1.3738756,1.37250485,1.3736747955236284,1.3739440705632902,1.3741934727373883,1.37391486734653,1.3733220835098876,-2.7743871102155603e-05,3.4479836521378906e-05,8.688136293975242e-06,0.0002184646305765,-0.0003232065999611,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 02:00:00,1.3744333333333334,1.3736236666666666,1.3743644444444445,1.3739097999999998,1.372532,1.373672668556304,1.373941588898236,1.3741875235675889,1.3739107547556315,1.373323812607922,-2.793829432597466e-05,3.4513229268767186e-05,8.751589348478146e-06,5.096394664794168e-05,-0.0003232868249352,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 03:00:00,1.3744143333333334,1.3736986666666666,1.3743359999999998,1.373954,1.37255675,1.3736720119697707,1.3739339203287857,1.374182161540815,1.3739065974891354,1.3733260179975022,-2.787752621706204e-05,3.455728182060368e-05,8.814174988752711e-06,0.0002184057833851,-0.0003237520305139,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 04:00:00,1.374416,1.3737863333333336,1.3743096666666668,1.374001933333333,1.3725841500000002,1.3736729811195842,1.3739327646597652,1.3741796680172995,1.3739063664401971,1.37333098463973,-2.7753455101041484e-05,3.4636109589347754e-05,8.878081522769846e-06,0.0002693083143483,-0.0003243970515751,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 05:00:00,1.374418666666667,1.3738741666666667,1.3742817777777778,1.3740502666666667,1.3726170000000002,1.3736756928488925,1.3739413916759609,1.374180379504441,1.373911323234133,1.3733402349213029,-2.734307938047133e-05,3.471585300299469e-05,8.952100119791155e-06,1.4553286859841918e-05,-0.0003251653934155,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 06:00:00,1.3744363333333331,1.3739583333333334,1.3742465555555556,1.3741013333333332,1.3726488,1.373680379932354,1.373949943793635,1.374181423733293,1.3739167836897288,1.3733493938833268,-2.664039169388186e-05,3.478064259758616e-05,9.02245455076412e-06,-5.821230025893076e-05,-0.0003258966985846,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 07:00:00,1.3744313333333331,1.3740541666666666,1.3742147777777778,1.3741509333333333,1.3726818,1.3736830324992757,1.3739575491350675,1.3741816053963545,1.3739208687539788,1.3733579150804427,-2.613198833246242e-05,3.484342085974768e-05,9.103393010653004e-06,0.0001819240285256,-0.0003266320188442,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
2024-06-17 08:00:00,1.3744326666666669,1.374133833333333,1.374174888888889,1.374201933333333,1.37271705,1.3736864077231823,1.3739699615972605,1.3741847534975142,1.3739286824438537,1.3733693882048077,-2.568813806512968e-05,3.492178566192056e-05,9.181843039813752e-06,-0.0001600640256101,-0.0003271117453038,-1,-1,1,1,0.00558,6 days 02:00:00,TP Hit,"ML Model, Risk Management and Trade Management are good and PnL is positive"
2024-06-17 09:00:00,1.374410666666667,1.374177166666667,1.374141,1.3742512,1.372749,1.3736913323764035,1.3739736363890322,1.3741852254189464,1.3739329824434277,1.3733778246896842,-2.5108688103326926e-05,3.498518635690489e-05,9.247597892748306e-06,0.000116428836512,-0.0003278765361795,-1,1,0,1,0.00558,6 days 02:00:00,TP Hit,Unlikely Event(Luck)
