timestamp,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-07-22 22:00:00,1.580965516707356e-05,-1.1754374043944468e-05,0.00020358602236547618,7.180241513445891e-05,1,1,1
2024-07-22 23:00:00,1.633221706954755e-05,-1.1569817360762083e-05,-6.542504470719024e-05,7.249278804848943e-05,1,-1,0
2024-07-23 00:00:00,1.6876108869144205e-05,-1.138808395335251e-05,0.00021809775141234944,7.322547872112548e-05,1,1,1
2024-07-23 01:00:00,1.742840608336042e-05,-1.1213592876025449e-05,0.00021805019515497293,7.39832134863136e-05,1,1,1
2024-07-23 02:00:00,1.8068862414026782e-05,-1.1033634484903555e-05,0.0002834034575220912,7.489245925635746e-05,1,1,1
2024-07-23 03:00:00,1.8697520814185545e-05,-1.0842652570688578e-05,-0.00024699968035335473,7.576538141955969e-05,1,-1,0
2024-07-23 04:00:00,1.9468907939096364e-05,-1.065417869892027e-05,0.00012353035213408248,7.689910588222082e-05,1,1,1
2024-07-23 05:00:00,2.0303551724907573e-05,-1.0487338260052289e-05,-0.00017437425073563162,7.817643205111447e-05,1,-1,0
2024-07-23 06:00:00,2.109411852457356e-05,-1.0313561400908043e-05,0.0002470732717587687,7.936480626001002e-05,1,1,1
2024-07-23 07:00:00,2.1913692749676517e-05,-1.0141292871577154e-05,4.3590395582882024e-05,8.060754778799556e-05,1,1,1
2024-07-23 08:00:00,2.2757229351016493e-05,-9.966840856825294e-06,0.00010170648960028394,8.189051917077692e-05,1,1,1
2024-07-23 09:00:00,2.3580709213273332e-05,-9.790321579835075e-06,0.00027603239748663633,8.313450071391787e-05,1,1,1
2024-07-23 10:00:00,2.4397818141585404e-05,-9.613832202610302e-06,-0.0002759562246283931,8.436703455972464e-05,1,-1,0
2024-07-23 11:00:00,2.519274068470499e-05,-9.442936007466847e-06,-0.0001162241673627884,8.556719588618544e-05,1,-1,0
2024-07-23 12:00:00,2.5993352572142766e-05,-9.269402043616559e-06,-0.00036324274059373884,8.677401569020304e-05,1,-1,0
2024-07-23 13:00:00,2.6778039696783834e-05,-9.101546620789632e-06,-7.267494676610475e-06,8.79598708992601e-05,1,-1,0
2024-07-23 14:00:00,2.7572382245737998e-05,-8.930212860492452e-06,-8.721056992100351e-05,8.91583889979478e-05,1,-1,0
2024-07-23 15:00:00,2.836114990596554e-05,-8.759327596452082e-06,0.0006323317779424187,9.03474663304377e-05,1,1,1
2024-07-23 16:00:00,2.9226758436906443e-05,-8.574196709487118e-06,0.00030507071103258454,9.165566111365745e-05,1,1,1
2024-07-23 17:00:00,3.013170111909091e-05,-8.385716889897103e-06,-0.0004356823875394378,9.303021420556227e-05,1,-1,0
2024-07-23 18:00:00,3.1002893540827625e-05,-8.20523139512179e-06,0.00010170353419791667,9.435481990461973e-05,1,1,1
2024-07-23 19:00:00,3.187369501306306e-05,-8.029270568294393e-06,0.000341398571936935,9.568489746182384e-05,1,1,1
2024-07-23 20:00:00,3.272677129706868e-05,-7.846392289853094e-06,0.00023962357315054916,9.697356836448312e-05,1,1,1
2024-07-23 21:00:00,3.356599973762575e-05,-7.658457417289796e-06,0.0002976428141039378,9.823036486033296e-05,1,1,1
2024-07-23 22:00:00,3.4400403038075505e-05,-7.459912313361892e-06,0.00033384135278335947,9.94639757788559e-05,1,1,1
2024-07-23 23:00:00,3.525062821985549e-05,-7.2482055328116546e-06,-0.0002103949621288237,0.00010070815017453765,1,-1,0
2024-07-24 00:00:00,3.58418892120828e-05,-7.044400002060294e-06,0.00035556974609418646,0.00010149612856189653,1,1,1
2024-07-24 01:00:00,3.642572473550897e-05,-6.82360514456178e-06,2.9015784586805538e-05,0.00010224752386145218,1,1,1
2024-07-24 02:00:00,3.70349346831306e-05,-6.611173214724312e-06,-0.00025388074858556653,0.00010305609274450053,1,-1,0
2024-07-24 03:00:00,3.7621473416714425e-05,-6.39042754712846e-06,-2.9022310901516413e-05,6.0009826626248355e-05,1,-1,0
2024-07-24 04:00:00,3.822897038811391e-05,-6.181962960310592e-06,0.0004933936047482046,6.03727630362869e-05,1,1,1
2024-07-24 05:00:00,3.886574870688671e-05,-5.973316724506885e-06,0.0005511679684384596,6.076112085360132e-05,1,1,1
2024-07-24 06:00:00,3.951258111559099e-05,-5.762332360480749e-06,0.0,6.115637877256217e-05,1,0,0
2024-07-24 07:00:00,4.016795139878053e-05,-5.5541272263362486e-06,-0.00034066611097016697,6.15613248286813e-05,1,-1,0
2024-07-24 08:00:00,4.081626015632687e-05,-5.3586611535457425e-06,0.0002610246668308669,6.197034121239619e-05,1,1,1
2024-07-24 09:00:00,4.144962023882838e-05,-5.157537276623693e-06,-2.174637922780498e-05,6.236175877652908e-05,1,-1,0
2024-07-24 10:00:00,4.2041417500638254e-05,-4.953299967791579e-06,-0.00014497901428767168,6.271438352659985e-05,1,-1,0
2024-07-24 11:00:00,4.265556447194279e-05,-4.753698245300496e-06,-0.00018850004712511748,6.309024802012703e-05,1,-1,0
2024-07-24 12:00:00,4.325889474453419e-05,-4.5572231363621034e-06,-0.00011602189913340055,6.345918010039748e-05,1,-1,0
2024-07-24 13:00:00,4.3858900660235614e-05,-4.363405890064672e-06,-0.00039887155610662806,6.382734514325601e-05,1,-1,0
2024-07-24 14:00:00,4.4393552419377095e-05,-4.17083993218353e-06,-0.00015235718327843983,6.413945084815025e-05,1,-1,0
2024-07-24 15:00:00,4.485294896822022e-05,-3.990862411641221e-06,0.0011319686821997799,6.439596169883618e-05,1,1,1
2024-07-24 16:00:00,4.533569189062127e-05,-3.79550323849879e-06,-0.0005508483789837815,6.46604981418551e-05,1,-1,0
2024-07-24 17:00:00,4.5703841593432496e-05,-3.6075776895166052e-06,-0.00029007998955710157,6.483094923209209e-05,1,-1,0
2024-07-24 18:00:00,4.601975581085102e-05,-3.4219690495749057e-06,0.0004642626565980468,6.495765196822793e-05,1,1,1
2024-07-24 19:00:00,4.638616938914467e-05,-3.2353299935666164e-06,0.0002827787727401887,6.512762087246412e-05,1,1,1
2024-07-24 20:00:00,4.6781765291361123e-05,-3.037143365104366e-06,0.001297515149757844,6.531379188916351e-05,1,1,1
2024-07-24 21:00:00,4.726930634751285e-05,-2.826519566330695e-06,-0.00013754660296094734,6.557025233605134e-05,1,-1,0
2024-07-24 22:00:00,4.773563839226921e-05,-2.6129789344889064e-06,-0.0003402936661935918,6.58058501194043e-05,1,-1,0
2024-07-24 23:00:00,4.817201778818005e-05,-2.4085453482750575e-06,-0.00018106888584679126,6.602261214140137e-05,1,-1,0
2024-07-25 00:00:00,4.861145019121222e-05,-2.206961722534236e-06,0.00041291182521518977,6.624432995538674e-05,1,1,1
2024-07-25 01:00:00,4.9067822025365186e-05,-2.004305081608879e-06,0.00011585723492224531,6.647997644406624e-05,1,1,1
2024-07-25 02:00:00,4.951088742967611e-05,-1.8600529386330232e-06,0.00011584381357820916,6.675093387663298e-05,1,1,1
2024-07-25 03:00:00,4.9938658220077024e-05,-1.7196713663907517e-06,0.0004995185799194779,6.701164673942628e-05,1,1,1
2024-07-25 04:00:00,5.041306645883528e-05,-1.567550606127295e-06,-2.170735589934747e-05,6.730364890208144e-05,1,-1,0
2024-07-25 05:00:00,5.0890588147545236e-05,-1.4134138633269294e-06,-0.0004631003118691357,6.759674971444163e-05,1,-1,0
2024-07-25 06:00:00,5.1342191426370703e-05,-1.2761248253488464e-06,0.00041987910377527804,6.788075714261161e-05,1,1,1
2024-07-25 07:00:00,5.180584212325951e-05,-1.1184068642004792e-06,3.6181282698777295e-05,6.815886872133827e-05,1,1,1
2024-07-25 08:00:00,5.2239688063426655e-05,-9.377884280984388e-07,0.0005354636101824184,6.83925547517762e-05,1,1,1
2024-07-25 09:00:00,5.2685634148402357e-05,-7.377073451099806e-07,-0.0003688382318908223,6.862116740127345e-05,1,-1,0
2024-07-25 10:00:00,5.31005408992237e-05,-5.482504788711057e-07,0.00035450474240539265,6.883121452543536e-05,1,1,1
2024-07-25 11:00:00,5.3522338135290255e-05,-3.591305474504057e-07,0.0007087582266580572,6.904754889758093e-05,1,1,1
2024-07-25 12:00:00,5.399899690581063e-05,-1.5509578528061438e-07,-5.0589731729888676e-05,6.92998018150866e-05,1,-1,0
2024-07-25 13:00:00,5.4445195050368684e-05,4.8683864490262244e-08,0.00034691856809354604,6.95256626536352e-05,1,1,1
2024-07-25 14:00:00,5.489597141951823e-05,2.6540833734268914e-07,-0.0003973730032006406,6.97451195046568e-05,1,-1,0
2024-07-25 15:00:00,5.528547673976085e-05,4.890899673844903e-07,-0.0016045795567890542,6.990548652198659e-05,1,-1,0
2024-07-25 16:00:00,5.556490405016676e-05,6.851834526491901e-07,0.0003185358932034088,6.999190540740504e-05,1,1,1
