timestamp,X_sma_30,X_sma_60,X_sma_90,X_sma_150,X_sma_200,X_kama_30,X_kama_60,X_kama_90,X_kama_150,X_kama_200,X_slope_120,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2024-08-19 18:00:00,1.3682969999999999,1.3700601666666665,1.3704186666666667,1.3715194000000002,1.3721161499999999,1.3674366276478391,1.370268261905362,1.3705588661525159,1.3708832732034812,1.3707436365527856,-4.680713938469734e-05,-5.4698338721748116e-05,1.4586086039269024e-05,-0.0007247862246690939,2.7969544199457422e-05,1,-1,0
2024-08-19 19:00:00,1.3680453333333333,1.3699586666666665,1.370355,1.3714591999999999,1.3720642,1.3671727611001574,1.3701144553444413,1.3704530031496083,1.3707614754266042,1.3706462365056573,-4.7968782554323465e-05,-5.486624896797828e-05,1.4349355580030756e-05,-0.000586110643036597,3.0226356506300035e-05,1,-1,0
2024-08-19 20:00:00,1.3677486666666667,1.3698408333333334,1.370279,1.3713902666666666,1.37201,1.3667638058982583,1.369910657288671,1.3703101230172507,1.370604099710595,1.3705328126463703,-4.968515174665526e-05,-5.509124170196128e-05,1.4107718668462064e-05,-0.0005498009720481534,3.27514814418545e-05,1,-1,0
2024-08-19 21:00:00,1.367441,1.3697226666666666,1.3701958888888888,1.3713217999999998,1.37195495,1.366295316143134,1.3696876031996228,1.3701390486320273,1.3704338077898661,1.370406533071631,-5.17289395097024e-05,-5.535190986555511e-05,1.386526819432365e-05,0.0001760330942217614,3.534756385379701e-05,1,1,1
2024-08-19 22:00:00,1.3671873333333333,1.3696100000000002,1.370116222222222,1.3712540666666668,1.37190245,1.3659947532778216,1.3694937798996123,1.3699865046372153,1.3702754656602958,1.3702923266847267,-5.3241857073440235e-05,-5.5589391121845285e-05,1.3624799944956401e-05,-0.00024933632536927597,3.7422053369530605e-05,1,-1,0
2024-08-19 23:00:00,1.3669086666666668,1.3694826666666666,1.3700246666666667,1.3711919333333333,1.3718481500000002,1.3656368528563272,1.3692591336118136,1.3697994923075802,1.3701260279679932,1.3701706282385269,-5.4988679769445055e-05,-5.584766600564363e-05,1.3372762100242834e-05,0.00015404025585352699,3.9464458032220645e-05,1,1,1
2024-08-20 00:00:00,1.3666736666666668,1.3693666666666668,1.369933,1.3711303333333333,1.3717954500000002,1.365402582657506,1.3690645659298781,1.3696232439050788,1.3699858063306205,1.3700582628131277,-5.6498854087108377e-05,-5.608924322974916e-05,1.3124773421002725e-05,-0.00014668241057869125,4.1199730720919696e-05,1,-1,0
2024-08-20 01:00:00,1.366465,1.369239833333333,1.3698392222222222,1.371068,1.3717484999999998,1.365195834773938,1.3688434014639614,1.3694421735689941,1.3698426974932887,1.369955410373301,-5.8089068685341776e-05,-5.6343311548188485e-05,1.2875049752559861e-05,-0.00010269275062535499,4.254560038719056e-05,1,-1,0
2024-08-20 02:00:00,1.3662640000000001,1.3691228333333334,1.3697436666666667,1.3710017333333333,1.3716995499999998,1.365002526401964,1.368643004584669,1.3692585990589252,1.3696885957490148,1.369847620217246,-5.95830613236674e-05,-5.656763683875517e-05,1.261838162626415e-05,0.0003227817921724885,4.392043874122906e-05,1,1,1
2024-08-20 03:00:00,1.3660866666666667,1.3689730000000002,1.3696574444444445,1.3709373333333335,1.3716513499999998,1.3648946262417394,1.368371619457208,1.3691128537348751,1.3695533106503293,1.3697501282297773,-6.0667442183507367e-05,-5.6777482850938705e-05,1.2375254710506934e-05,-0.00040334704713296254,4.470548675908085e-05,1,-1,0
