timestamp,X_sma_30,X_sma_60,X_kama_30,X_kama_60,X_slope_360,X_slope_720,actual_target,forecast,y_predict,y_actual,signal_correct
2025-02-04 08:00:00,1.4597580000000001,1.4551968333333332,1.4583287896796169,1.4597895460933556,4.574484499623284e-05,1.14345846539073e-05,-0.001652538271126991,0.00021392485149880562,1,-1,0
2025-02-04 09:00:00,1.4587273333333333,1.4552386666666668,1.4564136355113744,1.4596989926939743,4.570535909483346e-05,1.1476527411007947e-05,0.0008103222589292969,0.00021558271049053644,1,1,1
2025-02-04 10:00:00,1.4576253333333333,1.4551798333333332,1.4546293464843698,1.459603881051288,4.5684378994682444e-05,1.1519914679611416e-05,-0.0017369761390688687,0.00021660838973259903,1,-1,0
2025-02-04 11:00:00,1.456458,1.4550918333333334,1.4526483359242033,1.459471100996771,4.557976270394885e-05,1.1537093532178904e-05,-0.00047832627397703664,0.0002174995827851444,1,-1,0
2025-02-04 12:00:00,1.4553629999999997,1.4549725,1.4509608526486277,1.4593061184952536,4.546476567462353e-05,1.1545479768794066e-05,0.001137435499084516,0.000217906179971208,1,1,1
2025-02-04 13:00:00,1.4543866666666667,1.4548753333333335,1.4499876290277511,1.4591765236908965,4.5423121834795435e-05,1.1566228747872373e-05,-0.001274697259400881,0.0002179378871151316,1,-1,0
2025-02-04 14:00:00,1.453399,1.4547406666666667,1.4488911564845792,1.4590006704808136,4.534944714080562e-05,1.1575158163231567e-05,-0.002316805859992832,0.0002177739256977363,1,-1,0
2025-02-04 15:00:00,1.4522863333333333,1.4545736666666664,1.44732556493187,1.4587588897067272,4.513905199888249e-05,1.1534965827471926e-05,-0.0009872766460404803,0.00021759819773071773,1,-1,0
2025-02-04 16:00:00,1.451197,1.4543911666666667,1.4458069303772483,1.4584854267882679,4.483232766715263e-05,1.1492956358571501e-05,-0.002860364122264758,0.00021712607345772774,1,-1,0
2025-02-04 17:00:00,1.4499780000000002,1.4541313333333334,1.443740668900618,1.458049836605203,4.417157025388997e-05,1.138010907942376e-05,-0.0005025230846542605,0.00011796331081084555,1,-1,0
2025-02-04 18:00:00,1.4488043333333336,1.4538655,1.4419399941849715,1.457600265545964,4.355530906872893e-05,1.1253869445483314e-05,0.0013826332879438574,0.00010780837894529288,1,1,1
2025-02-04 19:00:00,1.447691,1.4536365000000002,1.4408738404517774,1.457252200573777,4.301642373784784e-05,1.1132935409473376e-05,-0.0005090549012223278,0.00010030710482235642,1,-1,0
2025-02-04 20:00:00,1.4465656666666669,1.4534188333333333,1.4398440011670222,1.456913275987318,4.23888147285082e-05,1.0999316485317434e-05,-0.0019326030837926167,9.283218210538258e-05,1,-1,0
2025-02-04 21:00:00,1.4453573333333334,1.4531976666666668,1.4385029610115145,1.4565349445584628,4.1679849638771284e-05,1.0852162619907583e-05,0.0007969074398999076,8.40040129251837e-05,1,1,1
2025-02-04 22:00:00,1.4441650000000001,1.452944,1.437551579477591,1.456122891575576,4.099673222787556e-05,1.070412156787532e-05,9.778789804926191e-05,7.641863834491791e-05,1,1,1
2025-02-04 23:00:00,1.4433246666666668,1.4526766666666666,1.4369650999406764,1.4556955222739387,4.026452493200993e-05,1.0577981921260834e-05,0.0004400025143000974,7.10605522099091e-05,1,1,1
2025-02-05 00:00:00,1.4424026666666667,1.4524058333333334,1.436390284039134,1.455280590947051,3.9569567152002445e-05,1.0458712143864922e-05,0.0010192398983552842,6.553174029809536e-05,1,1,1
2025-02-05 01:00:00,1.4416073333333332,1.4521595,1.4361348751580125,1.4549374166337663,3.895841403095957e-05,1.035414500542396e-05,-0.0009833321710021048,6.155897237501858e-05,1,-1,0
2025-02-05 02:00:00,1.4407763333333332,1.4518981666666666,1.4357457811073016,1.4545576733613208,3.8302453465418305e-05,1.0224449217686294e-05,0.0006422383402326926,5.69789072573736e-05,1,1,1
2025-02-05 03:00:00,1.4399753333333334,1.4516413333333336,1.4355164352187737,1.4542067571761192,3.768651764288558e-05,1.0106195388744414e-05,-0.0005999679086933218,5.306816896067782e-05,1,-1,0
2025-02-05 04:00:00,1.439164,1.451320333333333,1.4352216731292824,1.453744585964113,3.703838635587564e-05,9.970669471443866e-06,0.0004327946668527538,4.876862889606711e-05,1,1,1
2025-02-05 05:00:00,1.4388566666666667,1.45107,1.4351483446525446,1.4533995509133513,3.640018570100865e-05,9.838693265222533e-06,0.00046749513316624025,4.692354191569154e-05,1,1,1
2025-02-05 06:00:00,1.438628,1.4508648333333334,1.4351151246295033,1.453125799759359,3.5789741175988916e-05,9.722636424839059e-06,-1.3948557719190013e-05,4.555008879680226e-05,1,-1,0
2025-02-05 07:00:00,1.4383496666666666,1.450761,1.4350713165942548,1.452958845226295,3.5227928713450395e-05,9.601775691429585e-06,-0.000544001339080058,4.4046785074249525e-05,1,-1,0
2025-02-05 08:00:00,1.4379723333333334,1.4504679999999999,1.4349619887868605,1.4525027020483416,3.461819278440855e-05,9.47890492331156e-06,-0.0014654161781946229,4.169105808922023e-05,1,-1,0
2025-02-05 09:00:00,1.437507,1.4501330000000001,1.4346828853526623,1.4519338526490628,3.383101335659334e-05,9.337421079127562e-06,-0.0017750569555677886,3.8252147587066035e-05,1,-1,0
2025-02-05 10:00:00,1.4369226666666668,1.4497115,1.4340958147322964,1.4511037267257174,3.297615722346334e-05,9.193763394598519e-06,0.00011201344161304583,3.2980224644208806e-05,1,1,1
2025-02-05 11:00:00,1.4363120000000003,1.4492924999999999,1.4335247602162586,1.4503159603371019,3.2101671309179974e-05,9.039077203728287e-06,-0.0006510052080417328,2.776508045680751e-05,1,-1,0
2025-02-05 12:00:00,1.435629,1.4485316666666668,1.4327874418711994,1.44790079483539,3.117328065803231e-05,8.881237071571608e-06,0.0008055308448267073,1.83730930300759e-05,1,1,1
2025-02-05 13:00:00,1.4349656666666666,1.4478235,1.4323200550281054,1.4460612106981017,3.0302504906150854e-05,8.756039910071271e-06,-0.0001049846722377401,1.1263420245112071e-05,1,-1,0
2025-02-05 14:00:00,1.434378,1.447068,1.4319338728500304,1.4441265855556809,2.948568404591617e-05,8.631438492982358e-06,0.00042698249371775354,4.536999990454065e-06,1,1,1
2025-02-05 15:00:00,1.4338903333333333,1.4463088333333334,1.4317085819619297,1.4424555845955263,2.847043701469323e-05,8.517618025228636e-06,-0.0007766365341022041,-7.773335418906295e-07,-1,-1,1
2025-02-05 16:00:00,1.4333266666666666,1.445476,1.431331519232376,1.4405169491692293,2.7505551740381246e-05,8.423200244085694e-06,0.00031509736508583686,-7.296387635465264e-06,-1,1,0
2025-02-05 17:00:00,1.4328616666666667,1.4446598333333334,1.4310985302137516,1.438951843147137,2.66128288026794e-05,8.317776944006302e-06,-0.0002519984880090531,-1.2096941481793562e-05,-1,-1,1
2025-02-05 18:00:00,1.4324076666666667,1.4438853333333332,1.430860403399931,1.4376053435700058,2.5707680357596578e-05,8.202472419887091e-06,0.0007001722423716217,-1.6416620245944943e-05,-1,1,0
2025-02-05 19:00:00,1.4319323333333334,1.4431595,1.4307105519523766,1.4366438424647514,2.483211161607357e-05,8.071442396024812e-06,0.0012174472789354684,-1.9642373129766315e-05,-1,1,0
2025-02-05 20:00:00,1.4315763333333333,1.4424876666666664,1.4307252882705948,1.436070536694216,2.4008787362023102e-05,7.948661648644711e-06,0.00037038072343031914,-2.107606687917986e-05,-1,1,0
2025-02-05 21:00:00,1.4313493333333331,1.4418178333333336,1.4307523140412002,1.4356116209870675,2.3197483519658043e-05,7.82990691853136e-06,-9.78001942031348e-05,-2.175732559500246e-05,-1,-1,1
2025-02-05 22:00:00,1.431165,1.441181,1.430769344855699,1.4352043120180764,2.238052248344056e-05,7.706020041189274e-06,-0.0004052118629267465,-2.2277146619208247e-05,-1,-1,1
2025-02-05 23:00:00,1.4310983333333334,1.4405381666666666,1.430769352345388,1.4347767519565977,2.1584054146488835e-05,7.5736482259066096e-06,0.00028655898572105265,-2.2496987557405768e-05,-1,1,0
2025-02-06 00:00:00,1.4310693333333333,1.4399368333333336,1.430772192614701,1.4344556726764413,2.0796162264618553e-05,7.436481680452942e-06,0.0002655151693009561,-2.2403723292263535e-05,-1,1,0
2025-02-06 01:00:00,1.4309869999999998,1.439339,1.4307836626084443,1.4342004376666653,1.9975833146861686e-05,7.317082015980259e-06,0.0004400793539915959,-2.230880063168026e-05,-1,1,0
2025-02-06 02:00:00,1.43095,1.4387578333333333,1.4307950143379486,1.4340316144954366,1.9183905740011745e-05,7.20561398330081e-06,-0.0005446204763334128,-2.1868680445639702e-05,-1,-1,1
2025-02-06 03:00:00,1.4309793333333334,1.4381683333333333,1.4307995874550286,1.433808402800154,1.843403884288241e-05,7.094802137610528e-06,0.0010618900245211726,-2.1335369438325165e-05,-1,1,0
2025-02-06 04:00:00,1.4310213333333335,1.4375931666666666,1.4308188686877443,1.4337374296462275,1.7801482521710828e-05,6.997952670932551e-06,0.0003210205662522725,-2.0299684636165553e-05,-1,1,0
2025-02-06 05:00:00,1.4310739999999997,1.4371993333333333,1.4308458397102646,1.4337186189091915,1.7191668145575113e-05,6.910288214288171e-06,0.001067399660943602,-1.9479433264602243e-05,-1,1,0
2025-02-06 06:00:00,1.4311566666666666,1.4367796666666666,1.43090643183114,1.4337919499860472,1.6666881431679675e-05,6.841389708180631e-06,-8.362835558772819e-05,-1.8119707023678387e-05,-1,-1,1
2025-02-06 07:00:00,1.4311866666666666,1.4363970000000001,1.4309355593800623,1.433847874549128,1.6191018706417367e-05,6.768778649908357e-06,-0.00017424031223867154,-1.713472325171663e-05,-1,-1,1
2025-02-06 08:00:00,1.4312553333333333,1.4360158333333333,1.4309852918465302,1.4338866682698892,1.5664166647370726e-05,6.696628787225425e-06,0.001003799100763203,-1.6033100020969108e-05,-1,1,0
2025-02-06 09:00:00,1.4313413333333334,1.4356583333333333,1.4310688251212507,1.4339900526459017,1.5194833036262212e-05,6.636029390476382e-06,-0.00013231289911486144,-1.4631861724766924e-05,-1,-1,1
2025-02-06 10:00:00,1.4314496666666665,1.4353068333333332,1.431172915546771,1.4340774519260933,1.4795550119976538e-05,6.577815865129765e-06,0.0001253656498119149,-1.3117271841321971e-05,-1,1,0
2025-02-06 11:00:00,1.4315433333333332,1.4351999999999998,1.4312649561720352,1.4341056334131639,1.4398463722718416e-05,6.532194313646094e-06,-0.00015320547639952053,-1.2403968989016978e-05,-1,-1,1
2025-02-06 12:00:00,1.4316073333333332,1.4351176666666667,1.4313254322557594,1.4341254959692609,1.3994773622220614e-05,6.489001393394269e-06,2.7859809438979255e-05,-1.1964362288040973e-05,-1,1,0
2025-02-06 13:00:00,1.4316733333333334,1.4350115,1.4313872644948231,1.4341512022406555,1.3595629595901776e-05,6.4462789922995935e-06,-0.000738264382225795,-1.1441690713324224e-05,-1,-1,1
2025-02-06 14:00:00,1.4317299999999997,1.4348511666666668,1.4314274589221545,1.4341654939669504,1.3182747037659419e-05,6.3996566029827046e-06,-0.0003833447175097815,-1.0926324962366806e-05,-1,-1,1
2025-02-06 15:00:00,1.431838333333333,1.4346726666666667,1.4314953650573048,1.4341661702619608,1.2742532735587428e-05,6.362619333742682e-06,0.0003346836890509852,-1.0163833843323278e-05,-1,1,0
2025-02-06 16:00:00,1.4320473333333334,1.434485,1.4317127349792933,1.434181123335522,1.2358413259364703e-05,6.297759222776879e-06,-0.0017634717391457055,-8.536389471858262e-06,-1,-1,1
2025-02-06 17:00:00,1.4321666666666666,1.4342393333333334,1.4317243233215773,1.4340977351674096,1.1861305514182719e-05,6.195676335527695e-06,-0.00032119764827454045,-8.004811317010353e-06,-1,-1,1
2025-02-06 18:00:00,1.4323016666666666,1.4339653333333333,1.4317228813468907,1.4339808515987278,1.1309839067682344e-05,6.089163141386886e-06,-0.00043305766651768884,-7.50917112207409e-06,-1,-1,1
2025-02-06 19:00:00,1.4323776666666668,1.4336716666666665,1.4317114322757822,1.433825170742235,1.0759690789791046e-05,5.979400519671497e-06,-0.00033541570584050273,-7.28969208549419e-06,-1,-1,1
2025-02-06 20:00:00,1.4324426666666668,1.4334103333333335,1.4316949128432355,1.4336720827888951,1.0215319305458184e-05,5.854012707071073e-06,0.0008807616491213199,-7.188282802606324e-06,-1,1,0
2025-02-06 21:00:00,1.4325293333333335,1.4332098333333332,1.431697649291356,1.4336101667406298,9.748967970433012e-06,5.7293886240709e-06,-0.0010126829813386085,-6.826438199636853e-06,-1,-1,1
2025-02-06 22:00:00,1.4326046666666665,1.4329656666666668,1.4316766157773517,1.433469298352938,9.226009974361929e-06,5.590236960336862e-06,-0.0001607953075736246,-6.704727949660954e-06,-1,-1,1
2025-02-06 23:00:00,1.4326573333333334,1.4327595,1.4316587546944681,1.433348081829978,8.674870176481886e-06,5.427182858482952e-06,0.00037758013089450593,-6.699625985619119e-06,-1,1,0
2025-02-07 00:00:00,1.43274,1.4325738333333333,1.4316417907790595,1.43326317341117,8.16122295182677e-06,5.267618185981721e-06,6.290626965821389e-05,-6.530248722963876e-06,-1,1,0
2025-02-07 01:00:00,1.4327923333333332,1.4323623333333333,1.431631526960478,1.4331656753823112,7.652139805603455e-06,5.111184306556234e-06,0.0005800991060882499,-6.408991964767448e-06,-1,1,0
2025-02-07 02:00:00,1.4328143333333332,1.4321953333333333,1.431631444836192,1.4331198108027776,7.194750731094464e-06,4.9755929634591124e-06,-0.0007404199438398873,-6.298362370212206e-06,-1,-1,1
2025-02-07 03:00:00,1.4327833333333335,1.4320663333333334,1.4316224116015988,1.4330612323674587,6.703503370652613e-06,4.825095470233666e-06,6.990269544759897e-06,-6.525081645529739e-06,-1,1,0
2025-02-07 04:00:00,1.4327573333333334,1.4319611666666667,1.4316143426293302,1.4330143707782783,6.215143120942073e-06,4.677996260278018e-06,0.0007898949369831154,-6.755887196905594e-06,-1,1,0
